Tweet_ID;Blame_Negative_Demoralizing_Speech;Contains_Fake_Information;Dialect;Factual;Give_Advice;Hate_Speech;News_or_Opinion;Rise_Moral;Talk_About_Cure_or_Vaccine;Worth_Fact-checking
1267577891048558598;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1246940429423124480;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1260753525392449536;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1252324830386573315;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1318596565884456963;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1255460308551905281;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1278670984204169217;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1230989479747473411;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1266357607800897538;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1330563010419707910;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1286301192512045058;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1326795452939952130;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1238200235077353488;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1233123435976568843;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1325779615101706240;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1256315176275640320;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1323663463537926144;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1260608680107618305;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1240996741320790017;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1241794158353924097;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;News;No;No;Maybe
1245400621974421505;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1310698067377692673;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1242830941699158016;No;Can't decide;North Africa;Can't decide;Yes;Not Hatfull;News;Yes;No;Can't decide
1259584748994822145;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1330246635750821889;Yes;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;Yes;Maybe
1251085738843820032;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1244353817900130304;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1247219556034187267;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1247234725305110534;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1241369146480381952;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1242742547472154628;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1261985368766926849;Yes;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1272459950053306368;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1314146035271438337;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1331756933146157057;No;Can't decide;Can't decide;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1278249494325444608;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1255879767741661184;Can't decide;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1297160536505942016;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1244968703407636486;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1279505883945467907;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1222101275304714240;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1950745530137653248;No;Can't decide;North Africa;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1269954022011801601;No;Maybe;Middle East;Can't decide;No;Hatfull;Opinion;No;No;No
1328644722836074496;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1245511308432363522;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1269979595064967170;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1267086136108896256;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1235539181729968128;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1287766629909241861;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1270688621809541124;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1259634868599783427;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1243462931649609731;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1247502102139736064;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1307685419463696384;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1283101162913374210;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1253290053717184514;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1239229946255626242;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1241168298433081344;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;No
1329069815621771264;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1242858147536146433;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1241073190320967680;No;Can't decide;Middle East;Can't decide;Yes;Not Hatfull;Opinion;No;No;Can't decide
1266190033335312384;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1280566291456278530;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1231972049989644294;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1303859173571035137;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1323664171809034244;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1331136455201198080;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;Yes;Can't decide
1266566182661844993;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1314166880089890817;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1316509337377009664;No;Can't decide;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1282281311223283713;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1282393507613769728;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1259379194989031424;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1254236865500254209;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1317025089301450752;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Yes
1253355444069969929;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1244546389163552768;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1230923735194112001;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1329642113609379840;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1244937916700405760;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1236558456355684352;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1319995565745340417;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1258124517593042946;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1254238723283267589;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1238245781037080578;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1280551354017157120;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1278044166715408385;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1243365538518056960;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1288042603276054528;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1323733616422248452;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1288737939728539649;Yes;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1248593321817243648;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1269634341388328963;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1233341355495186439;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1274662436218552321;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1315201390092972034;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1283089909155274753;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1242877821338386435;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1249993927156957184;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;Yes;No;Can't decide
1235666611748642819;No;Yes;Middle East;Is Verifiable;No;Hatfull;Opinion;No;No;Yes
1231925659045330944;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;Opinion;Yes;No;Yes
1333002090671726592;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1255815489424691201;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1251532389693755396;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;No;No;Can't decide
1327693427585265665;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1245816249218727936;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;Yes;No;Can't decide
1237713715706957831;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1234804252167589891;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1247594414815485959;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1249632570758828032;No;No;MSA;Is Verifiable;No;Not Hatfull;News;Yes;No;No
1222116041595215872;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1232032362948694024;No;Maybe;Can't decide;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1232422199010693121;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1325905821541298176;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1243586871852179458;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1287923562775556097;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1300811450232066050;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1308033297793114113;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1325769887462068225;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1230980520324018177;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1247510607265501187;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1276588164535029761;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1328388232334204928;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1234598483161763842;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1282902927661768704;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1234258152457220099;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1268584548935352321;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1239727989895675904;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1302649554806996992;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1254387720434188288;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1254170931884437505;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1276915123442065413;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1263169742384386049;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1240947978145325056;No;Maybe;North Africa;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1268596043819646978;Yes;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1328955185167806468;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1277555351911530498;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1269617133840990208;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Yes
1330710351344787459;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1243260417259995137;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1279963303691857920;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1330494590013624325;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1331361078526275587;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1328735293030150147;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1238879006344335360;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1241686163909419010;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1308767052308643846;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1325827635725824002;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1288495413000130560;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1242784473009324034;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1258442890130468867;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1328628049986904066;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1244172241585287169;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1252249048062529540;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1279959952027717633;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1261409509727182851;Can't decide;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1240398432818380809;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1236014893389799426;No;No;Middle East;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1276872530167500800;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1258741559203450884;No;No;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1241691965323952129;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1302377297530572801;No;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Yes
1281107263474872320;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1234886210465779716;Yes;Yes;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1327358331854462976;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1242514583127879680;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1337393970691895299;No;Can't decide;North Africa;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1238848573804085252;No;Can't decide;North Africa;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1245117577212448768;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1228788601040883712;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1238853506741800960;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1246131489055670273;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1240169296820678657;No;Can't decide;MSA;Is Not Verifiable;No;Not Hatfull;Opinion;Yes;No;Can't decide
1322261083613237248;No;Can't decide;MSA;Can't decide;No;Not Hatfull;News;Yes;No;Can't decide
1305986003644157957;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1264892151525244928;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1250674396445978625;No;Maybe;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Maybe
1329725855933804546;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1930419966009446404;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1243212590370750466;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1248644958535417856;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;Yes;Can't decide
1245792262602338305;No;Can't decide;North Africa;Can't decide;Yes;Not Hatfull;News;No;No;Can't decide
1239232707789565952;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1286058679276572680;No;No;MSA;Is Verifiable;No;Not Hatfull;Opinion;No;No;No
1289294696095916036;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1306963915520258051;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1249953319356960768;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1305164374521376769;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1328694412193492992;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1330393834598043648;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1226546892944891906;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1271064971464630274;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1251135072587190273;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1241344024847450112;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1245434183130001411;No;Can't decide;Middle East;Can't decide;No;Hatfull;Opinion;No;No;Can't decide
1271863816243077121;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1288276706877485058;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;Yes;Maybe
1230872982500802565;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1283490341497307142;No;Maybe;Middle East;Is Verifiable;No;Not Hatfull;Opinion;No;No;Maybe
1249666203225927685;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1251179185374138370;Yes;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1246102070870016001;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1249631339441258497;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1222091728766873600;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1268538262244786188;Yes;Yes;MSA;Is Verifiable;Yes;Not Hatfull;News;No;No;Yes
1290202413354192901;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;News;No;Yes;Can't decide
1281871369656049664;No;Can't decide;North Africa;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1325496563435773954;No;Maybe;MSA;Is Verifiable;No;Not Hatfull;News;No;No;Maybe
1237484591293902850;No;Can't decide;MSA;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
1266527117292044289;No;Can't decide;Middle East;Is Not Verifiable;No;Not Hatfull;Opinion;No;No;Can't decide
1242502355645595654;No;Can't decide;MSA;Is Not Verifiable;Yes;Not Hatfull;Opinion;No;No;Can't decide
1248290828499353600;No;No;MSA;Is Verifiable;No;Not Hatfull;News;No;No;No
1240587745854185473;No;No;MSA;Is Verifiable;Yes;Not Hatfull;Opinion;No;No;Yes
1222129032575299584;No;Can't decide;Middle East;Is Not Verifiable;No;Hatfull;Opinion;No;No;Can't decide
1281328794842869760;No;Can't decide;Middle East;Can't decide;No;Not Hatfull;Opinion;No;No;Can't decide
